timestamp,transaction_id,user_id,amount,user_score,predicted,label,components,merchant,payment_method,location,implied_speed_kmh
2025-11-21T00:29:08.818586,TXN1763665148815226,U1088,16530.91,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Local University,New Wallet,Paris,700468.9
2025-11-21T00:29:37.870255,TXN1763665177861888,U1021,20787.08,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,IRCTC,New Wallet,Bangalore,1604158.0
2025-11-21T00:29:38.870729,TXN1763665178864568,U1064,35607.31,7.6,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.2,Gucci Store,UPI,Delhi,95309.8
2025-11-21T00:29:42.878500,TXN176366518287225,U1113,10724.33,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,BYJU'S,New Wallet,Chennai,985302.1
2025-11-21T00:30:02.910077,TXN1763665202903555,U1025,20773.35,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,BSNL,New Wallet,Bangalore,33180.0
2025-11-21T00:30:14.931281,TXN1763665214924664,U1080,38475.19,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.25,Github,EMI,New York,400371.1
2025-11-21T00:30:35.962006,TXN1763665235957300,U1048,24577.52,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Udemy,New Wallet,Delhi,803617.3
2025-11-21T00:30:48.987953,TXN1763665248982318,U1010,27988.57,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,Radisson,New Wallet,Paris,700468.9
2025-11-21T00:31:05.018690,TXN1763665265010132,U1113,11978.02,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,Airtel Payments,New Wallet,Mumbai,1504561.9
2025-11-21T00:31:13.029656,TXN176366527302522,U1078,1108.8,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,RedBus,New Wallet,Kolkata,1529482.0
2025-11-21T00:31:27.059343,TXN1763665287050745,U1008,54585.9,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Reliance Fresh,New Wallet,New York,668426.7
2025-11-21T00:32:22.139822,TXN176366534213621,U1049,30128.44,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,BigBasket,New Wallet,New York,668426.7
2025-11-21T00:32:29.150163,TXN1763665349144725,U1017,527.33,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.5,Rolex Shop,New Wallet,Paris,1763864.3
2025-11-21T00:32:33.159332,TXN1763665353154749,U1098,11894.5,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Max Healthcare,New Wallet,Pune,876719.9
2025-11-21T00:33:05.223569,TXN1763665385220668,U1026,12141.11,8.25,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:1.2;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,Reliance Jio,New Wallet,Chennai,1616750.3
2025-11-21T00:33:11.230991,TXN1763665391227224,U1100,20258.31,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Max Healthcare,New Wallet,Pune,1516701.1
2025-11-21T00:33:21.250510,TXN1763665401241101,U1085,12057.01,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Apollo Pharmacy,New Wallet,Pune,1516701.1
2025-11-21T00:33:22.246222,TXN17636654022439,U1088,26740.69,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,BYJU'S,New Wallet,Pune,11431.3
2025-11-21T00:33:30.263740,TXN1763665410255287,U1038,20312.93,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,MakeMyTrip,New Wallet,Kolkata,68351.4
2025-11-21T00:33:38.279164,TXN1763665418270555,U1069,17836.16,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.15,GoAir,Saved Wallet,Kolkata,51007.3
2025-11-21T00:34:02.316740,TXN1763665442312778,U1103,19668.86,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,IRCTC,New Wallet,Hyderabad,926622.6
2025-11-21T00:34:19.333572,TXN1763665459329854,U1089,23589.97,7.15,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.15;payment_risk:0.5,Xbox Store,New Wallet,Pune,1516701.1
2025-11-21T00:34:27.345568,TXN1763665467338465,U1064,26939.13,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.5,TAG Heuer,New Wallet,Chennai,1616750.3
2025-11-21T00:34:28.342908,TXN176366546834018,U1025,10864.29,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,BSES,New Wallet,Delhi,803617.3
2025-11-21T00:34:43.369942,TXN1763665483362612,U1057,25447.79,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Fortis,New Wallet,Kolkata,955453.8
2025-11-21T00:34:48.373551,TXN1763665488370509,U1026,1693.22,7.0,0,1,amount_deviation:0.853;frequency:1.5;fraud_history:1.2;location_time:2.0;behavior_fit:0.297;merchant_risk:0.9;payment_risk:0.25,TAG Heuer,EMI,Paris,280448.7
2025-11-21T00:34:53.385832,TXN1763665493378269,U1085,8460.28,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,IRCTC,New Wallet,Pune,876719.9
2025-11-21T00:35:27.431107,TXN1763665527428740,U1097,4811.21,6.964,1,0,amount_deviation:1.812;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:0.453;merchant_risk:0.9;payment_risk:0.3,Louis Vuitton,COD,Hyderabad,2740159.5
2025-11-21T00:35:37.450422,TXN1763665537442499,U1104,28800.62,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Local University,New Wallet,New York,668426.7
2025-11-21T00:35:40.455768,TXN1763665540447361,U1092,7544.56,7.3,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.5,Canva,New Wallet,Paris,41226.7
2025-11-21T00:35:55.476655,TXN1763665555471991,U1085,9539.39,7.3,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.5,Google Cloud,New Wallet,Bangalore,964218.9
2025-11-21T00:36:05.503494,TXN1763665565499100,U1048,26836.68,7.7,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.3,Louis Vuitton,COD,Hyderabad,153346.9
2025-11-21T00:36:20.538284,TXN1763665580534945,U1118,2535.22,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.2,IRCTC,UPI,Ahmedabad,141834.3
2025-11-21T00:36:40.572821,TXN1763665600564594,U1023,38590.38,7.685,1,1,amount_deviation:2.0;frequency:1.485;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.3,TAG Heuer,COD,Hyderabad,27404.7
2025-11-21T00:36:44.575389,TXN1763665604569148,U1107,1060.91,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Max Healthcare,New Wallet,Paris,700468.9
2025-11-21T00:36:48.578552,TXN1763665608574834,U1007,27972.14,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.15,IRCTC,Saved Wallet,Kolkata,12064.2
2025-11-21T00:36:59.593604,TXN1763665619589683,U1035,23734.74,7.15,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.25,MakeMyTrip,EMI,Pune,188854.0
2025-11-21T00:37:05.600416,TXN1763665625595739,U1045,22677.1,7.0,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.3,Apollo Pharmacy,COD,Kolkata,44582.9
2025-11-21T00:37:06.600597,TXN1763665626597146,U1007,25503.15,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Coursera,New Wallet,Chennai,1616750.3
2025-11-21T00:37:07.601761,TXN1763665627598344,U1083,11943.83,7.025,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.125,Radisson,NetBanking,Pune,547222.3
2025-11-21T00:37:10.609381,TXN1763665630602130,U1081,28050.01,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,DMart,New Wallet,Bangalore,1604158.0
2025-11-21T00:37:38.646477,TXN1763665658639253,U1026,11502.45,8.25,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:1.2;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,Airtel Payments,New Wallet,Chennai,985302.1
2025-11-21T00:37:40.649250,TXN1763665660643732,U1016,16766.73,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,RedBus,New Wallet,Kolkata,955453.8
2025-11-21T00:38:20.720312,TXN1763665700715223,U1094,15850.44,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,Reliance Jio,New Wallet,Pune,876719.9
2025-11-21T00:38:21.724846,TXN1763665701717427,U1061,8785.58,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,BYJU'S,New Wallet,New York,668426.7
2025-11-21T00:38:42.751176,TXN1763665722745920,U1094,25387.36,7.0,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.2,Slack,UPI,London,1193900.3
2025-11-21T00:38:48.761112,TXN1763665728754697,U1081,67953.26,7.0,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.3,1mg,COD,Bangalore,123529.7
2025-11-21T00:39:02.781578,TXN1763665742776807,U1081,38642.64,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Spencer's,New Wallet,Pune,1516701.1
2025-11-21T00:39:12.797720,TXN1763665752790675,U1054,20323.99,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,BSES,New Wallet,Bangalore,964218.9
2025-11-21T00:39:14.800448,TXN1763665754794959,U1108,5242.25,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,RedBus,New Wallet,New York,668426.7
2025-11-21T00:39:25.814704,TXN1763665765809403,U1010,30582.0,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,Airtel Payments,New Wallet,Ahmedabad,1455712.7
2025-11-21T00:39:27.815322,TXN1763665767811644,U1031,12467.94,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,BigBasket,New Wallet,Chennai,985302.1
2025-11-21T00:39:32.822805,TXN1763665772817362,U1061,15108.84,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Fortis,New Wallet,Hyderabad,1554930.9
2025-11-21T00:39:37.825740,TXN1763665777822727,U1070,12053.91,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Fortis,New Wallet,London,668426.7
2025-11-21T00:39:39.830009,TXN1763665779824447,U1002,27608.3,7.95,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.8;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.25,Radisson,EMI,Kolkata,90854.7
2025-11-21T00:39:57.853787,TXN1763665797848444,U1027,10806.07,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,Radisson,New Wallet,Pune,1516701.1
2025-11-21T00:40:06.864328,TXN1763665806860596,U1083,11693.8,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.3,Github,COD,Kolkata,175354.7
2025-11-21T00:40:30.902067,TXN176366583089625,U1008,32654.3,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Max Healthcare,New Wallet,Pune,1516701.1
2025-11-21T00:40:31.901550,TXN1763665831897614,U1113,15691.17,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Barbeque Nation,New Wallet,Chennai,1616750.3
2025-11-21T00:40:33.903692,TXN1763665833900230,U1089,43988.87,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.2,MakeMyTrip,UPI,New York,1234643.2
2025-11-21T00:40:42.917344,TXN1763665842911977,U1054,7724.98,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,Airtel Payments,New Wallet,Pune,1516701.1
2025-11-21T00:41:05.947843,TXN1763665865941215,U1038,15677.7,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Reliance Fresh,New Wallet,Hyderabad,1554930.9
2025-11-21T00:41:06.946062,TXN1763665866942986,U1037,7951.28,7.15,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.15;payment_risk:0.5,BookMyShow,New Wallet,New York,5175811.5
2025-11-21T00:41:09.955913,TXN1763665869947152,U1088,30218.55,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.3,OYO,COD,London,722212.4
2025-11-21T00:41:44.003697,TXN1763665903996665,U1039,9980.52,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,1mg,New Wallet,Paris,700468.9
2025-11-21T00:42:06.036012,TXN176366592602893,U1002,29512.04,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.8;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.2,RedBus,UPI,Chennai,33447.2
2025-11-21T00:42:09.038835,TXN1763665929032978,U1013,45132.31,7.3,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.5,Github,New Wallet,Pune,876719.9
2025-11-21T00:42:31.071142,TXN1763665951064936,U1034,32800.58,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.5,Rolex Shop,New Wallet,Ahmedabad,1455712.7
2025-11-21T00:42:32.069602,TXN1763665952065978,U1083,16277.67,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,BYJU'S,New Wallet,Mumbai,112544.2
2025-11-21T00:42:45.089461,TXN176366596508495,U1103,39069.49,7.7,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.3,Gucci Store,COD,Delhi,299369.4
2025-11-21T00:42:53.097480,TXN1763665973091590,U1106,10848.76,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,Biryani Blues,New Wallet,Hyderabad,1554930.9
2025-11-21T00:43:11.126747,TXN1763665991121774,U1078,1278.51,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.5,Rolex Shop,New Wallet,Bangalore,964218.9
2025-11-21T00:43:14.134245,TXN17636659941272,U1057,24377.15,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,1mg,New Wallet,London,408872.7
2025-11-21T00:43:17.138234,TXN1763665997132609,U1090,19760.23,7.3,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.5,Dropbox,New Wallet,Singapore,1839899.8
2025-11-21T00:43:41.176481,TXN1763666021167445,U1114,39240.52,7.65,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.25,Louis Vuitton,EMI,Delhi,426895.1
2025-11-21T00:43:46.182229,TXN1763666026175807,U1032,8440.06,7.3,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.5,Google Cloud,New Wallet,Kolkata,1529482.0
2025-11-21T00:43:59.208067,TXN1763666039200758,U1080,11659.92,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.5,TAG Heuer,New Wallet,London,668426.7
2025-11-21T00:44:31.262867,TXN1763666071255840,U1036,23124.96,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,BYJU'S,New Wallet,Hyderabad,926622.6
2025-11-21T00:44:36.266547,TXN1763666076262878,U1056,51002.23,7.6,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.2,TAG Heuer,UPI,Hyderabad,1852371.0
2025-11-21T00:45:05.318679,TXN1763666105314100,U1111,28122.53,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.5,Gucci Store,New Wallet,Chennai,1616750.3
2025-11-21T00:45:12.325931,TXN1763666112322450,U1031,23880.16,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.15,MakeMyTrip,Saved Wallet,Hyderabad,323244.2
2025-11-21T00:45:17.332477,TXN1763666117329137,U1018,21562.02,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,Radisson,New Wallet,London,668426.7
2025-11-21T00:45:51.375758,TXN1763666151371595,U1094,14658.12,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.05;payment_risk:0.5,Airtel Payments,New Wallet,Chennai,1616750.3
2025-11-21T00:45:58.388577,TXN176366615838191,U1037,7236.13,7.6,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.2,Rolex Shop,UPI,New York,3115045.3
2025-11-21T00:46:07.404323,TXN1763666167396502,U1085,8218.85,7.4,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.4;payment_risk:0.5,Radisson,New Wallet,Ahmedabad,821226.9
2025-11-21T00:46:08.403392,TXN1763666168398274,U1091,27625.66,7.05,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.25,Slack,EMI,Hyderabad,121593.4
2025-11-21T00:46:16.420709,TXN1763666176413622,U1024,21312.76,7.0,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.2,Canva,UPI,Hyderabad,179840.6
2025-11-21T00:46:20.429375,TXN1763666180420777,U1031,7474.32,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,BYJU'S,New Wallet,Chennai,985302.1
2025-11-21T00:46:22.431034,TXN1763666182424615,U1108,3539.85,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Spencer's,New Wallet,Ahmedabad,1455712.7
2025-11-21T00:46:46.469921,TXN1763666206461229,U1048,21969.9,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.5,Rolex Shop,New Wallet,Bangalore,964218.9
2025-11-21T00:47:00.491966,TXN1763666220483642,U1014,8456.39,7.9,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.9;payment_risk:0.5,Tanishq,New Wallet,Paris,41226.7
2025-11-21T00:47:15.514972,TXN1763666235509755,U1094,16036.99,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,The Fatty Bao,New Wallet,Pune,876719.9
2025-11-21T00:47:18.520732,TXN1763666238514320,U1045,32253.18,7.3,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.5,Canva,New Wallet,Kolkata,955453.8
2025-11-21T00:47:29.538442,TXN176366624953184,U1002,1012.92,7.088,1,1,amount_deviation:1.066;frequency:1.5;fraud_history:0.8;location_time:2.0;behavior_fit:0.322;merchant_risk:0.9;payment_risk:0.5,Louis Vuitton,New Wallet,Singapore,78426.6
2025-11-21T00:47:49.568475,TXN1763666269561872,U1105,7221.83,7.2,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,The Fatty Bao,New Wallet,London,668426.7
2025-11-21T00:47:55.580128,TXN1763666275572194,U1045,15095.94,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Spencer's,New Wallet,Singapore,1839899.8
2025-11-21T00:48:42.653015,TXN1763666322650834,U1002,13989.13,8.0,0,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.8;location_time:2.0;behavior_fit:1.0;merchant_risk:0.2;payment_risk:0.5,The Fatty Bao,New Wallet,Kolkata,955453.8
2025-11-21T00:48:43.654236,TXN1763666323651656,U1059,14662.15,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,DMart,New Wallet,Singapore,1839899.8
2025-11-21T00:49:23.719830,TXN1763666363714497,U1062,49404.29,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.3,Dropbox,COD,Paris,874882.2
2025-11-21T00:49:27.728413,TXN176366636772257,U1001,21359.43,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.1;payment_risk:0.5,Spencer's,New Wallet,Hyderabad,926622.6
2025-11-21T00:49:45.761584,TXN1763666385753857,U1042,30986.92,7.1,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.3,Github,COD,Hyderabad,414222.7
2025-11-21T00:49:54.773685,TXN1763666394767508,U1084,15619.27,7.3,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.5,Slack,New Wallet,London,353296.9
2025-11-21T00:50:15.808578,TXN1763666415805453,U1005,5707.3,7.3,1,1,amount_deviation:2.0;frequency:1.5;fraud_history:0.0;location_time:2.0;behavior_fit:1.0;merchant_risk:0.3;payment_risk:0.5,Github,New Wallet,Hyderabad,926622.6
